Id,Predicted
3875,2.255492
3876,3.0901678
3877,1.9151531
3878,1.5032376
3879,2.1195242
3880,1.4151611
3881,2.2610373
3882,2.6078854
3883,2.084122
3884,1.9798453
3885,2.3987641
3886,1.7677253
3887,1.5673532
3888,2.2474656
3889,1.9719945
3890,2.3462503
3891,1.5715901
3892,3.5756562
3893,1.8897405
3894,1.7505373
3895,2.3990538
3896,2.148375
3897,2.4269097
3898,2.5829551
3899,1.5705152
3900,1.5648639
3901,2.0826106
3902,1.9875883
3903,2.1941078
3904,1.565942
3905,1.5097922
3906,1.7539889
3907,2.171335
3908,2.5027428
3909,2.1137753
3910,2.856665
3911,2.1035213
3912,1.8787118
3913,2.0337439
3914,1.8345762
3915,1.8526728
3916,2.3089736
3917,2.5087621
3918,2.066974
3919,2.8767233
3920,1.9371929
3921,1.5508612
3922,1.6354564
3923,1.5949794
3924,2.4474912
3925,2.4396963
3926,2.0147228
3927,4.6844053
3928,3.0506191
3929,1.9114897
3930,2.2166188
3931,3.6078084
3932,1.7169453
3933,2.1007097
3934,3.04829
3935,2.0540578
3936,2.5409157
3937,2.203612
3938,3.2623217
3939,2.1379573
3940,1.972459
3941,3.3570771
3942,2.1968944
3943,1.7159979
3944,2.0898924
3945,1.6238384
3946,5.335642
3947,2.139421
3948,1.6301193
3949,2.7751894
3950,4.1864705
3951,1.9829416
3952,2.2919307
3953,1.6797209
3954,1.9337946
3955,2.115409
3956,6.146216
3957,2.1146286
3958,2.0562346
3959,2.5254734
3960,1.7803438
3961,3.6762786
3962,1.8708655
3963,1.6028192
3964,1.8777585
3965,1.9244443
3966,4.220704
3967,1.7264155
3968,1.6756454
3969,2.1652246
3970,2.3882298
3971,2.2467847
3972,1.5883328
3973,2.4842134
3974,1.9100325
3975,2.3255432
3976,2.0348437
3977,1.6922816
3978,2.100682
3979,2.414253
3980,2.403692
3981,1.7803459
3982,1.8783882
3983,3.3893025
3984,2.426816
3985,1.9239136
3986,1.9487044
3987,1.8819162
3988,2.3825216
3989,1.7458308
3990,3.528343
3991,1.9813143
3992,2.167672
3993,2.9199755
3994,3.3249066
3995,2.2430604
3996,2.3006897
3997,1.8449156
3998,1.5430654
3999,1.7156314
4000,2.1410174
4001,1.5332035
4002,2.3202934
4003,2.3920155
4004,2.2484496
4005,2.2608495
4006,1.8864135
4007,3.6598814
4008,2.020012
4009,2.3253107
4010,2.1945498
4011,1.8202727
4012,2.4172828
4013,3.9890468
4014,1.53554
4015,2.098753
4016,1.4246293
4017,2.719866
4018,2.3333726
4019,1.8725293
4020,1.3373334
4021,2.3440673
4022,1.8429954
4023,2.3438387
4024,1.5348859
4025,1.7747325
4026,1.8103908
4027,2.1400785
4028,1.8463157
4029,1.4716675
4030,1.8486649
4031,4.3329983
4032,1.7529908
4033,1.6224995
4034,1.991437
4035,2.5529268
4036,3.1501932
4037,1.9854859
4038,4.1969995
4039,2.134099
4040,2.0513515
4041,1.6739533
4042,2.2625918
4043,1.7372946
4044,1.7896249
4045,2.1551116
4046,1.8738832
4047,5.1950397
4048,2.4666467
4049,2.9937153
4050,2.1920292
4051,2.3275034
4052,1.7806169
4053,2.365027
4054,1.9583281
4055,2.3617415
4056,1.5451977
4057,2.899497
4058,1.7822009
4059,3.0703554
4060,1.7957853
4061,2.7945468
4062,2.000649
4063,1.6692644
4064,2.3640454
4065,2.4391835
4066,1.9403958
4067,1.6466173
4068,1.7622097
4069,1.8599811
4070,1.4566917
4071,2.40218
4072,1.6962607
4073,1.5135694
4074,2.5058813
4075,3.370116
4076,2.3048408
4077,4.754084
4078,2.606323
4079,3.250392
4080,2.5348928
4081,2.3330097
4082,2.7442005
4083,2.2751963
4084,1.4604403
4085,2.7741156
4086,2.1754646
4087,2.7541473
4088,1.5356435
4089,2.4074466
4090,2.2055206
4091,2.142012
4092,4.908682
4093,2.4703093
4094,3.1517954
4095,1.5551465
4096,1.466438
4097,2.013611
4098,1.8833052
4099,2.718879
4100,1.6763897
4101,1.8986608
4102,2.6268096
4103,1.7881359
4104,2.3083344
4105,2.3501735
4106,3.7336946
4107,1.9889324
4108,1.7133167
4109,2.2598429
4110,1.8910925
4111,2.8687139
4112,2.8292687
4113,1.9546325
4114,1.8310144
4115,3.4532974
4116,1.9050777
4117,2.1142457
4118,1.7481949
4119,2.461171
4120,2.0146177
4121,1.9448091
4122,2.2213683
4123,1.6494404
4124,2.0282173
4125,1.5580114
4126,1.7904854
4127,2.1610909
4128,2.115901
4129,2.9204302
4130,2.0592148
4131,2.8206656
4132,3.7971444
4133,2.6950972
4134,2.089062
4135,2.1761248
4136,3.808301
4137,1.878842
4138,1.4153757
4139,3.1897404
4140,1.6698788
4141,1.4015088
4142,1.9415665
4143,3.5042567
4144,2.8128235
4145,1.9108596
4146,2.008876
4147,1.4113685
4148,2.2381887
4149,2.8381548
4150,1.7847159
4151,1.9069376
4152,2.5028007
4153,2.258402
4154,2.10789
4155,1.635907
4156,1.4540249
4157,2.117127
4158,1.9534417
4159,1.6646105
4160,1.9974368
4161,1.8683765
4162,1.9272845
4163,2.0569353
4164,1.4495659
4165,1.8852557
4166,1.917736
4167,1.9520444
4168,2.2513683
4169,2.07264
4170,2.218396
4171,2.198241
4172,2.085141
4173,4.9733825
4174,2.0655794
4175,1.7573521
4176,1.3659645
4177,1.960612
4178,1.3017546
4179,2.0046444
4180,1.355333
4181,1.7187222
4182,3.465347
4183,2.2925043
4184,2.2100048
4185,1.6086887
4186,2.0237567
4187,2.2873049
4188,2.1390038
4189,2.0418158
4190,3.2625885
4191,1.7265044
4192,2.1385574
4193,1.8944839
4194,1.7784952
4195,1.6358539
4196,1.7733471
4197,2.1245375
4198,2.0784447
4199,2.7222939
4200,1.9906698
4201,3.0349658
4202,1.8167694
4203,2.0704083
4204,3.4059894
4205,2.7836592
4206,2.5715156
4207,2.8086867
4208,2.5943203
4209,2.8011103
4210,2.7096736
4211,1.6885092
4212,2.11085
4213,2.518034
4214,1.6417598
4215,1.8303798
4216,2.2236981
4217,3.7925196
4218,1.7024543
4219,1.9185444
4220,1.7589144
4221,1.4413289
4222,2.0694573
4223,1.635892
4224,1.9674551
4225,2.172122
4226,2.3850183
4227,2.9659016
4228,1.513147
4229,1.9049186
4230,2.7602699
4231,1.4569148
4232,3.6977713
4233,2.2721298
4234,2.0029073
4235,1.6458801
4236,2.8322992
4237,1.9261671
4238,3.0491571
4239,2.3020465
4240,2.0559862
4241,1.5553219
4242,1.8186214
4243,2.5020504
4244,2.1437874
4245,1.7532376
4246,1.803074
4247,1.7951683
4248,1.9922448
4249,1.7168818
4250,2.3332498
4251,1.828561
4252,1.9101466
4253,2.377551
4254,1.6490604
4255,2.3113189
4256,1.9025269
4257,1.8393826
4258,2.8823562
4259,1.5991873
4260,2.0214179
4261,1.8784497
4262,1.4330609
4263,3.270748
4264,1.9596989
4265,2.8768072
4266,1.5837175
4267,1.783221
4268,1.8012667
4269,1.9782846
4270,3.1150136
4271,1.812585
4272,1.9459822
4273,3.2659853
4274,2.1403396
4275,2.1365094
4276,1.7216375
4277,2.732691
4278,2.4960413
4279,3.72076
4280,2.0474305
4281,1.6907266
4282,2.006205
4283,4.279347
4284,3.0572531
4285,2.1256943
4286,4.976367
4287,3.730288
4288,2.9059362
4289,1.668848
4290,1.3430016
4291,1.9238968
4292,2.7940564
4293,2.5706544
4294,2.5058165
4295,2.0535777
4296,1.7264948
4297,1.812047
4298,2.2666237
4299,2.634618
4300,2.211254
4301,2.5140138
4302,1.885626
4303,5.146237
4304,1.9599409
4305,1.5839232
4306,1.6871704
4307,1.348895
4308,1.8679317
4309,2.1977348
4310,1.7063776
4311,2.9530687
4312,2.6354263
4313,2.0579982
4314,2.3982515
4315,2.3586218
4316,1.6879871
4317,1.4746877
4318,1.6116554
4319,2.0598266
4320,4.613609
4321,2.5773528
4322,1.617887
4323,1.4451528
4324,3.4699287
4325,3.549012
4326,1.9693785
4327,2.152269
4328,3.1502059
4329,2.0531707
4330,2.467491
4331,2.2111125
4332,4.8281226
4333,1.8101121
4334,2.3946738
4335,1.864686
4336,1.7870892
4337,2.0271788
4338,1.8003619
4339,2.321203
4340,1.9592923
4341,1.5495834
4342,2.3505259
4343,2.288252
4344,1.7558417
4345,4.5903378
4346,2.790329
4347,1.8908983
4348,2.6363094
4349,2.1445382
4350,4.0858254
4351,2.0256314
4352,1.7311395
4353,2.057159
4354,1.6491501
4355,3.3723338
4356,2.4158115
4357,1.7023232
4358,2.2043421
4359,2.6832438
4360,2.0079918
4361,2.4486036
4362,2.929715
4363,2.4622328
4364,1.5130512
4365,2.8899622
4366,1.659818
4367,2.0572693
4368,2.463366
4369,1.6337336
4370,1.5081325
4371,2.1664112
4372,1.8823385
4373,1.7114322
4374,1.6386832
4375,2.0998843
4376,1.6541127
4377,1.8755817
4378,2.1430297
4379,2.6491096
4380,3.5395627
4381,2.053452
4382,1.5334024
4383,2.463125
4384,1.5742526
4385,1.7240789
4386,2.039677
4387,2.7355762
4388,1.7267123
4389,2.668707
4390,2.6118314
4391,2.142195
4392,1.7843916
4393,3.7668347
4394,1.8391494
4395,2.0051389
4396,1.9288853
4397,2.0205984
4398,2.3550322
4399,1.5356649
4400,2.316116
4401,1.5810133
4402,1.4177407
4403,2.2952986
4404,1.7963923
4405,3.7200108
4406,1.9711403
4407,1.6311601
4408,2.6433294
4409,2.089752
4410,2.7263026
4411,2.31578
4412,3.8529732
4413,1.9490125
4414,1.6032085
4415,2.6074584
4416,2.4086082
4417,3.2313774
4418,2.1674156
4419,2.5514176
4420,1.9141366
4421,2.6933298
4422,2.4243374
4423,1.4969107
4424,2.9959219
4425,1.9364439
4426,3.2129996
4427,1.553359
4428,1.949211
4429,1.9118769
4430,4.6247606
4431,1.8709459
4432,1.5951674
4433,1.9535788
4434,2.1216574
4435,2.083495
4436,2.0826123
4437,3.3860333
4438,2.3188825
4439,3.6742988
4440,5.3765893
4441,1.5886239
4442,1.5360068
4443,1.8633746
4444,2.3211198
4445,2.3568227
4446,2.1026628
4447,2.1189597
4448,3.3844829
4449,4.0033364
4450,1.5402284
4451,1.6396056
4452,1.5034152
4453,3.1113634
4454,2.3936548
4455,2.235544
4456,1.7810389
4457,2.1706982
4458,3.9319766
4459,3.027085
4460,2.0505037
4461,2.378181
4462,2.6808114
4463,1.5811865
4464,2.0307627
4465,1.8354623
4466,1.6165386
4467,2.103124
4468,1.6470047
4469,1.7142371
4470,1.7928805
4471,1.8689742
4472,3.194727
4473,4.0796723
4474,2.0009263
4475,1.5693525
4476,1.5201688
4477,1.5116994
4478,2.8788247
4479,1.922444
4480,1.4756413
4481,3.5609114
4482,1.8872454
4483,1.5747741
4484,2.7323499
4485,2.4398112
4486,2.8685791
4487,2.5555658
4488,3.0922875
4489,2.4192843
4490,2.4971557
4491,2.5029566
4492,2.6639042
4493,1.9177756
4494,2.0836265
4495,1.7730906
4496,3.899961
4497,1.92364
4498,2.3759785
4499,2.935749
4500,2.8990011
4501,1.8582853
4502,2.1697628
4503,2.8461578
4504,1.5836442
4505,3.0439467
4506,1.7925487
4507,1.8019838
4508,1.9390035
4509,1.7363225
4510,2.586251
4511,2.055311
4512,2.1949837
4513,1.9610376
4514,1.6077662
4515,2.3323405
4516,1.7747998
4517,2.2937293
4518,3.6587996
4519,1.9841597
4520,2.5395536
4521,1.4706689
4522,2.1638103
4523,2.478313
4524,2.106903
4525,2.7158353
4526,1.6209776
4527,1.7860075
4528,3.4040227
4529,1.4352943
4530,2.4130774
4531,2.94392
4532,1.5771675
4533,2.7562375
4534,2.3475046
4535,1.5904195
4536,3.988856
4537,2.7891295
4538,2.9138017
4539,1.6893806
4540,1.9305174
4541,3.0906205
4542,2.530995
4543,1.888589
4544,1.8026493
4545,1.8660591
4546,1.4528095
4547,1.8444105
4548,2.0942914
4549,2.3545475
4550,2.9477942
4551,4.0480833
4552,2.4530745
4553,1.8090105
4554,2.3471532
4555,2.744199
4556,1.8553522
4557,1.6408931
4558,1.8307662
4559,2.342677
4560,1.8433583
4561,2.5279162
4562,3.4513195
4563,2.7146263
4564,3.5131526
4565,1.9809461
4566,1.9886053
4567,1.720511
4568,1.9824584
4569,2.1197789
4570,1.80502
4571,1.6655807
4572,1.6466484
4573,1.8014671
4574,2.2948306
4575,2.3992553
4576,1.3469565
4577,2.193136
4578,2.8978434
4579,1.8999807
4580,3.044343
4581,3.1922295
4582,2.900171
4583,2.0865235
4584,2.3423228
4585,1.7572532
4586,1.8167789
4587,4.052711
4588,3.6154401
4589,1.7713387
4590,2.1901479
4591,1.8108811
4592,2.0922594
4593,1.9715644
4594,2.0952778
4595,4.4311666
4596,1.5762221
4597,1.5954909
4598,2.072017
4599,2.1412745
4600,2.502618
4601,2.3355107
4602,3.865878
4603,1.8955356
4604,3.9564996
4605,2.3757908
4606,2.9150236
4607,2.3343794
4608,1.6431113
4609,1.4310347
4610,2.024247
4611,2.4314718
4612,2.6243143
4613,2.104777
4614,4.4105835
4615,1.7931322
4616,1.8292762
4617,2.7353227
4618,2.1711507
4619,2.2897234
4620,1.9529263
4621,1.3760544
4622,1.5014985
4623,1.9499027
4624,2.1475832
4625,2.8971002
4626,1.549865
4627,1.7548636
4628,2.3285794
4629,1.8400915
4630,1.8487408
4631,2.2241194
4632,1.6562465
4633,2.3652258
4634,1.6591058
4635,2.6492622
4636,3.2824883
4637,1.492558
4638,3.8078544
4639,2.5948427
4640,2.170569
4641,1.9134424
4642,1.8242837
4643,1.7078936
4644,2.1059098
4645,2.120192
4646,1.5943898
4647,2.0275943
4648,2.1243153
4649,2.4816039
4650,2.146589
4651,3.129108
4652,1.590766
4653,2.7459989
4654,2.218124
4655,1.7137408
4656,2.241093
4657,3.9896047
4658,1.8364136
4659,1.5706835
4660,3.8691144
4661,2.7408004
4662,2.0177193
4663,1.943436
4664,4.867632
4665,2.1502333
4666,2.481376
4667,2.5314794
4668,1.8946267
4669,2.6589925
4670,2.097502
4671,2.6940565
4672,2.0765965
4673,2.4785352
4674,3.9087818
4675,2.2038658
4676,2.8959818
4677,3.3531969
4678,1.4334586
4679,2.3764129
4680,3.41423
4681,2.4814136
4682,1.5960168
4683,2.7670596
4684,2.0301485
4685,1.5742446
4686,1.7018498
4687,2.5857985
4688,2.207459
4689,2.1873834
4690,2.2173033
4691,2.6074734
4692,1.4360205
4693,1.6919671
4694,1.9619595
4695,3.529957
4696,3.6629367
4697,2.7796402
4698,1.5933872
4699,1.4249154
4700,1.6877905
4701,1.6485959
4702,2.3366814
4703,1.9797446
4704,1.8012642
4705,2.9152355
4706,2.596647
4707,1.7949638
4708,2.5442698
4709,3.5447223
4710,2.3725038
4711,3.6308544
4712,1.6112789
4713,2.109709
4714,4.9884152
4715,2.7665238
4716,1.9324602
4717,2.2117553
4718,1.6209781
4719,1.9134525
4720,1.7843554
4721,2.0189168
4722,1.4596256
4723,2.3606684
4724,2.1903923
4725,3.9544158
4726,2.3467953
4727,2.130368
4728,3.1395211
4729,4.731207
4730,2.2108588
4731,2.1617725
4732,2.6070101
4733,2.0042913
4734,1.5718888
4735,2.3118877
4736,3.4868112
4737,2.1829426
4738,2.239034
4739,1.7363178
4740,2.4897745
4741,2.0140975
4742,2.5169158
4743,2.3334408
4744,2.5274076
4745,2.986481
4746,2.3828714
4747,1.4827362
4748,2.1920793
4749,2.7252533
4750,2.880159
4751,1.9917899
4752,3.1277652
4753,2.2063081
4754,2.8689406
4755,2.2372797
4756,2.0262713
4757,3.4507005
4758,1.7855375
4759,1.8811246
4760,3.3325038
4761,1.7912315
4762,1.8712407
4763,2.243897
4764,3.019534
4765,3.4278572
4766,1.5928705
4767,1.6406249
4768,2.0616236
4769,1.5881003
4770,2.2504122
4771,2.163114
4772,2.1831586
4773,1.6530956
4774,1.7165426
4775,3.270288
4776,1.4980985
4777,3.386487
4778,2.6624863
4779,1.8551848
4780,2.088792
4781,1.8799218
4782,1.9257066
4783,2.227749
4784,2.0076022
4785,2.7485592
4786,3.6056845
4787,3.102276
4788,2.0459194
4789,1.6002195
4790,1.6723143
4791,3.4695616
4792,1.677259
4793,2.2468593
4794,2.186841
4795,1.5501399
4796,3.8577323
4797,2.1220806
4798,2.537318
4799,2.1115108
4800,1.998458
4801,1.733545
4802,1.9800701
4803,2.7029974
4804,2.0767856
4805,2.4664872
4806,2.2196732
4807,3.7237296
4808,2.0855484
4809,1.8384681
4810,2.01638
4811,6.3857665
4812,1.6682284
4813,2.2405562
4814,2.1355104
4815,2.0885754
4816,1.6272137
4817,2.065991
4818,2.2615395
4819,1.7828865
4820,2.309639
4821,2.9336286
4822,1.6868253
4823,2.479249
4824,1.8305532
4825,1.9841019
4826,3.8282275
4827,1.8750184
4828,2.4295938
4829,1.8948226
4830,1.93242
4831,1.9131768
4832,1.3448069
4833,1.6664071
4834,2.642369
4835,1.8895233
4836,4.5148864
4837,3.678482
4838,2.5080705
4839,3.4174669
4840,1.9066035
4841,1.4492087
4842,2.020613
4843,1.6622026
4844,1.3541353
4845,2.0297675
4846,2.108285
4847,1.8354357
4848,1.6721897
4849,2.8087208
4850,3.5201466
4851,1.9264321
4852,1.7604647
4853,1.9741137
4854,2.2357516
4855,3.5957007
4856,2.6087413
4857,2.6568856
4858,2.0818534
4859,3.5505776
4860,1.8051847
4861,1.7782347
4862,2.883205
4863,2.6554217
4864,3.8537579
4865,2.9203818
4866,1.6908256
4867,1.9600916
4868,2.9902241
4869,2.8685782
4870,4.476545
4871,1.4330899
4872,1.887692
4873,2.2898755
4874,3.208321
4875,2.584918
4876,1.9089935
4877,1.6675521
4878,3.772949
4879,2.1167247
4880,2.1315904
4881,1.6634699
4882,2.5601115
4883,2.3381643
4884,2.0826569
4885,2.7310524
4886,2.6508658
4887,2.4486403
4888,2.5320437
4889,3.4092193
4890,2.356895
4891,2.8451495
4892,1.891131
4893,2.292909
4894,1.6869757
4895,1.5865375
4896,2.0308967
4897,1.5620573
4898,2.9797745
4899,1.8405856
4900,2.0414233
4901,1.9376999
4902,2.302383
4903,2.214906
4904,2.1112447
4905,1.9404656
4906,1.6955057
4907,1.964221
4908,2.126829
4909,1.8315016
4910,1.4159067
4911,1.8610784
4912,1.762699
4913,2.2252324
4914,1.7226902
4915,2.5298364
4916,2.8044803
4917,1.5871891
4918,3.0357332
4919,1.6752844
4920,1.4834807
4921,3.0622592
4922,2.3841255
4923,3.457881
4924,1.9228464
4925,2.4061878
4926,2.0020285
4927,2.4040015
4928,1.7948223
4929,1.5573887
4930,4.9313927
4931,3.236855
4932,2.9987907
4933,2.5057151
4934,2.6934717
4935,2.7254508
4936,4.127395
4937,3.5472608
4938,1.9019495
4939,2.3024688
4940,1.6885911
4941,3.1760206
4942,1.6887559
4943,2.8275518
4944,2.8885293
4945,1.8462917
4946,1.9250822
4947,1.9623876
4948,1.8412011
4949,2.9855971
4950,1.9453504
4951,1.698044
4952,1.7054021
4953,2.0518203
4954,2.4052398
4955,1.8449675
4956,2.2003798
4957,1.2956805
4958,1.6138598
4959,1.566237
4960,2.399537
4961,2.1821516
4962,1.4487664
4963,1.7181327
4964,1.6999352
4965,2.001716
4966,2.0849771
4967,2.3427048
4968,1.9294212
4969,2.2175205
4970,3.3289592
4971,2.1805067
4972,2.419708
4973,3.6655216
4974,3.315992
4975,1.682487
4976,1.9037834
4977,3.5989194
4978,2.1745827
4979,2.2112713
4980,3.0728564
4981,1.6892172
4982,2.0684624
4983,2.2286074
4984,2.4812636
4985,2.119796
4986,2.152948
4987,1.915842
4988,1.7248365
4989,1.7765952
4990,2.2513924
4991,1.7633696
4992,2.5838475
4993,3.0819256
4994,1.8476908
4995,2.0782785
4996,1.7674953
4997,2.0298076
4998,1.6822683
4999,2.2863374
5000,2.3640335
5001,2.4248292
5002,4.906047
5003,1.9110277
5004,1.6155214
5005,2.9239275
5006,1.7785486
5007,2.307621
5008,2.7136445
5009,1.8429234
5010,1.8099
5011,1.4388615
5012,2.2552493
5013,2.3525398
5014,1.5284116
5015,2.0887122
5016,1.8906341
5017,2.1482053
5018,1.6080669
5019,1.7676277
5020,2.5347662
5021,1.7981004
5022,2.7707667
5023,1.8982555
5024,2.296149
5025,2.0737615
5026,3.4548635
5027,3.881533
5028,1.9807218
5029,2.5945842
5030,2.3162012
5031,2.2296677
5032,1.8591194
5033,1.7281921
5034,2.4716232
5035,2.49719
5036,3.3259814
5037,2.9247236
5038,2.5170825
5039,1.6931573
5040,1.4197419
5041,1.412107
5042,2.2650146
5043,2.1352332
5044,1.8081712
5045,3.4237654
5046,3.7299376
5047,2.4738662
5048,1.6201019
5049,1.5767912
5050,2.2219195
5051,1.7093827
5052,1.9341296
5053,1.6824155
5054,2.9291568
5055,1.4604537
5056,1.851819
5057,2.160848
5058,2.2051084
5059,1.8078178
5060,2.7005463
5061,1.8016527
5062,2.3163502
5063,2.8992817
5064,2.1000795
5065,1.5504664
5066,2.4606488
5067,4.095213
5068,1.6875807
5069,1.6715531
5070,1.9582493
5071,2.1122322
5072,1.8377212
5073,1.647329
5074,1.8332573
5075,2.0282216
5076,2.5312698
5077,1.9138005
5078,2.506131
5079,1.4696913
5080,1.769137
5081,1.6390396
5082,2.3239977
5083,2.892758
5084,2.8861551
5085,1.8108696
5086,1.5625697
5087,1.6740247
5088,1.9722134
5089,2.0855942
5090,1.631625
5091,2.3272133
5092,1.6380655
5093,2.7238338
5094,1.6167353
5095,2.09906
5096,2.0735786
5097,1.8928878
5098,1.7503866
5099,1.6885344
5100,3.7215745
5101,2.4958706
5102,2.9974
5103,2.8261545
5104,2.8091717
5105,3.0765665
5106,1.6586334
5107,3.115337
5108,2.3776972
5109,1.886525
5110,1.6214974
5111,2.0195415
5112,2.2515273
5113,2.4135165
5114,2.1717842
5115,2.3674543
5116,2.4830148
5117,2.414793
5118,1.4706614
5119,2.6451972
5120,2.4730027
5121,2.2268791
5122,1.6330795
5123,2.062582
5124,2.3885627
5125,1.879725
5126,1.9090252
5127,2.2656822
5128,2.7975094
5129,1.6444744
5130,1.8686949
5131,2.7396686
5132,1.8677701
5133,2.6054566
5134,2.023079
5135,2.3831935
5136,2.3178573
5137,3.0377054
5138,2.3595016
5139,2.2450829
5140,3.079353
5141,2.0380325
5142,1.8256676
5143,2.7332325
5144,2.6135254
5145,2.66626
5146,2.3935974
5147,2.608764
5148,2.33065
5149,4.3215685
5150,1.9220967
5151,2.694058
5152,1.4592999
5153,1.6857079
5154,4.0065303
5155,1.933678
5156,1.8441632
5157,1.704288
5158,3.7335582
5159,1.7937473
5160,2.282896
5161,1.6894238
5162,2.2560055
5163,2.009618
5164,2.2900891
5165,1.8257521
5166,2.6299615
5167,1.7280711
5168,2.0867975
5169,2.602687
5170,1.9970796
5171,2.1885254
5172,2.3875828
5173,2.0908902
5174,1.9401857
5175,3.4964683
5176,1.6138201
5177,1.5927464
5178,2.6539965
5179,2.126997
5180,1.4610072
5181,2.7109144
5182,1.7230878
5183,5.0236545
5184,2.6534786
5185,1.9455544
5186,2.0742269
5187,2.4986787
5188,3.2979841
5189,3.1745658
5190,1.8280027
5191,2.5556881
5192,1.9340229
5193,1.7643373
5194,1.9265451
5195,2.6797662
5196,1.8674082
5197,1.5043273
5198,1.8486413
5199,1.8060272
5200,3.5665882
5201,1.4282404
5202,2.5750885
5203,1.8829225
5204,1.6465757
5205,1.7581033
5206,2.032335
5207,2.8073435
5208,2.1308167
5209,2.1493037
5210,2.09997
5211,2.0819066
5212,1.7591949
5213,4.259823
5214,1.6285334
5215,1.5771924
5216,1.9878325
5217,2.1403487
5218,3.152452
5219,2.8583577
5220,2.3475401
5221,3.972652
5222,3.6440837
5223,2.7683787
5224,2.5214427
5225,2.0717506
5226,1.9203874
5227,1.5249351
5228,1.6390121
5229,2.3141658
5230,2.469119
5231,1.6996747
5232,5.033265
5233,1.8702497
5234,1.3708888
5235,1.7698824
5236,1.9497085
5237,1.75837
5238,2.4638863
5239,2.614625
5240,2.073569
5241,1.8041787
5242,5.487721
5243,2.03495
5244,3.152184
5245,2.610796
5246,3.3729215
5247,1.699141
5248,3.829541
5249,3.8316932
5250,1.7438248
5251,2.4522727
5252,1.988413
5253,2.0092607
5254,2.8523917
5255,3.591895
5256,1.6263376
5257,1.8343053
5258,2.5006006
5259,1.5720574
5260,3.2707322
5261,1.8574157
5262,3.1000912
5263,4.5415244
5264,4.3701363
5265,2.5254214
5266,2.5262353
5267,1.7338707
5268,2.6607137
5269,2.4806755
5270,2.1723788
5271,3.5208802
5272,2.183964
5273,3.0815277
5274,1.8368903
5275,3.7413533
5276,2.0090134
5277,1.7456685
5278,3.0023935
5279,1.895333
5280,1.9383807
5281,1.981447
5282,2.5332494
5283,1.502908
5284,2.825932
5285,2.7202916
5286,2.4209123
5287,2.6630478
5288,2.0945857
5289,4.5862527
5290,1.5192987
5291,1.6981045
5292,4.8719206
5293,1.8650168
5294,1.9103549
5295,2.3502214
5296,2.4463
5297,3.1597161
5298,2.4525027
5299,2.8215146
5300,1.6385258
5301,3.1767652
5302,2.4836793
5303,2.4916875
5304,1.8479458
5305,2.5824041
5306,2.6127565
5307,1.889878
5308,3.4583402
5309,1.6303513
5310,2.4693575
5311,2.359626
5312,1.8133466
5313,1.7403405
5314,1.3374196
5315,1.9242973
5316,1.6936625
5317,3.1287954
5318,2.3084698
5319,2.6679614
5320,3.2788937
5321,4.0756574
5322,2.6016922
5323,3.7659616
5324,4.7586617
5325,2.202066
5326,1.7173016
5327,3.4625318
5328,2.1690552
5329,1.4694735
5330,1.7904274
5331,1.508931
5332,3.4521358
5333,2.0250475
5334,2.1984837
5335,2.5222805
5336,2.2657208
5337,2.3806822
5338,4.3281984
5339,3.1860075
5340,2.991456
5341,1.3850603
5342,1.4895258
5343,2.1382833
5344,2.3029447
5345,2.3322642
5346,2.0909774
5347,1.650874
5348,2.1271873
5349,1.8931513
5350,1.5924796
5351,1.6870713
5352,3.1723707
5353,1.8178103
5354,1.7476561
5355,1.5526366
5356,1.8642741
5357,2.4603708
5358,1.9758286
5359,1.9684112
5360,1.7000093
5361,2.9950664
5362,1.4922289
5363,2.4522367
5364,2.0965576
5365,1.6291857
5366,1.9485116
5367,1.8844386
5368,1.8726064
5369,2.3302145
5370,2.5661907
5371,1.7342271
5372,3.7152863
5373,1.2845272
5374,1.8500116
5375,1.9610325
5376,1.5249994
5377,1.4983643
5378,2.0500646
5379,2.021829
5380,3.5691304
5381,2.8016522
5382,1.5728202
5383,1.9187032
5384,1.6862317
5385,3.7476869
5386,1.7224122
5387,1.4744092
5388,2.807032
5389,1.6940407
5390,2.3657908
5391,2.3929434
5392,3.7344446
5393,1.4403461
5394,2.1312728
5395,2.7444518
5396,2.0904355
5397,2.2601438
5398,1.708033
5399,1.9122026
5400,2.2494721
5401,1.8079047
5402,1.7033818
5403,2.6920013
5404,3.01554
5405,1.8662922
5406,1.9082459
5407,1.9115638
5408,1.7932441
5409,1.9377254
5410,1.8284254
5411,3.784017
5412,2.077171
5413,1.8795464
5414,1.7017148
5415,2.7844746
5416,2.3570068
5417,1.7943567
5418,1.4608337
5419,1.8210633
5420,2.5405242
5421,3.8851726
5422,2.3342056
5423,2.3645983
5424,2.2466767
5425,2.3842316
5426,2.7541628
5427,2.5572739
5428,2.3279164
5429,2.0197992
5430,2.9286919
5431,1.8048531
5432,2.98131
5433,2.317945
5434,2.0802686
5435,1.9775907
5436,2.217765
5437,2.0894206
5438,3.8797147
5439,1.8218951
5440,2.1896083
5441,1.8645573
5442,1.7238216
5443,2.9975612
5444,2.9851491
5445,1.8923035
5446,1.8797015
5447,2.3637612
5448,4.6637964
5449,1.3651096
5450,2.4280303
5451,3.9641528
5452,1.5792166
5453,2.1904402
5454,1.6145841
5455,1.318713
5456,1.6243957
5457,2.9947038
5458,2.0781226
5459,1.731578
5460,1.9261132
